,coefficient,odds_ratio,p_value
pre_non_ms_pharmacy_allowed_1,-0.709214996626527,0.492030291337191,0.133902088622404
pre_non_ms_pharmacy_allowed_2,-0.16516168896175,0.847756620118008,0.6732323829849
pre_non_ms_pharmacy_allowed_3,0.245313183407384,1.27802150566465,0.494254675659692
pre_non_ms_pharmacy_allowed_4,NA,NA,NA
pre_ms_pharmacy_allowed_1,1.35246159550906,3.86693264859857,0.01068934876882
pre_ms_pharmacy_allowed_2,0.167894023352772,1.18281125363451,0.637949114864592
pre_ms_pharmacy_allowed_3,0.268511482665379,1.30801599645434,0.405074232275563
pre_ms_pharmacy_allowed_4,NA,NA,NA
pre_non_ms_medical_allowed_1,0.338520452575056,1.40287044097337,0.410615656247188
pre_non_ms_medical_allowed_2,0.156282853100364,1.16915685596609,0.677049230707711
pre_non_ms_medical_allowed_3,-0.333545127421579,0.71637956954766,0.334756228957022
pre_non_ms_medical_allowed_4,NA,NA,NA
pre_ms_medical_allowed_1,0.233029228380359,1.26241837723253,0.661719228341222
pre_ms_medical_allowed_2,0.325476154747053,1.38468981566383,0.490605500584077
pre_ms_medical_allowed_3,0.163986524458457,1.17819843812375,0.68446156034629
pre_ms_medical_allowed_4,NA,NA,NA
pre_rx2,0.771303054784322,2.16258238192108,0.0551404369030171
pre_rx3,1.50652171834612,4.51101290111695,0.0040164779661767
pre_rx4,3.70912823767441,40.8182072369175,0.0147467650033716
pre_rx5,1.04652666999335,2.84774277012857,0.0544870538636954
pre_rx6,0.353109117632333,1.42348646243187,0.455267797813922
pre_rx7,1.22528609707223,3.40514014407189,0.0045041358942104
pre_rx8,NA,NA,NA
pre_rx9,-14.9626521231338,3.17543149746734e-07,0.980568186037845
pre_rx11,-0.0821284113005172,0.921153664561317,0.957599787328071
pre_comor1,0.224133404358884,1.2512379288886,0.447782891752345
pre_comor2,0.04002895969013,1.04084091618634,0.901828943571976
pre_comor3,0.10231574100529,1.1077331733032,0.798718119235871
pre_comor4,-0.356708020626228,0.699976846701673,0.303428511559669
pre_comor5,-0.216887046434075,0.8050208941504,0.423924022240066
pre_comor6,-0.137243148222278,0.871758233895558,0.700866700033861
pre_comor7,0.460795949726256,1.58533533016629,0.197161093525966
pre_comor8,0.363344356579309,1.43813100385625,0.578448276815547
pre_comor9,2.01968171164154,7.53592595439707,0.00347456171180814
pre_comor10,-0.0758095377113633,0.926992746906835,0.914843384355468
pre_comor11,-0.163160516220921,0.849454826192165,0.664117595604187
pre_comor12,0.476783191663636,1.61088415307771,0.275318198528246
pre_comor13,-0.341894124478943,0.710423417176992,0.26348088949109
pre_comor14,0.249745125527968,1.28369819308983,0.714609586921689
pre_comor15,0.510856440593362,1.66671802883702,0.310576252097996
pre_comor16,0.0066089063238385,1.00663079333507,0.986828597737035
pre_comor17,-1.10706630604093,0.330527205780838,0.350388113610315
pre_comor19,2.66915030156777,14.4277047848802,0.0455804689105089
pre_comor20,-13.8498882827969,9.66206475522332e-07,0.989237799381662
pre_comor22,-14.8176196790599,3.67104356542411e-07,0.991783656084375
pre_comor23,-0.03607596977841,0.964567012757377,0.90591222990864
pre_comor24,-0.976872154032616,0.376486851987235,0.0919976115531632
pre_comor25,0.316956507897251,1.37294285845507,0.300273315931866
pre_comor26,-2.40513232635571,0.090253551895955,0.0531836411774603
pre_comor27,-1.69075791148765,0.184379727509431,0.024923864219696
pre_comor28,0.382050040479588,1.46528540688291,0.750688285582335
pre_comor29,0.816690479287809,2.26299799189708,0.392917939159512
pre_comor30,-0.846780494910354,0.42879321400005,0.167546564527645
pre_comor31,1.13025881888682,3.09645781818771,0.00326589046155285
pre_comor32,-0.0367963369587028,0.963872420548946,0.973578238405047
pre_comor33,-1.04576211135515,0.35142389315678,0.19279550177778
pre_ampyra1,-0.152039048155516,0.858954739488017,0.744680925655375
pre_90_mri_any,0.0939968401294258,1.09855627461604,0.742238636063147
num_pre_mri_any_1,6.51669506293632e-07,1.00000065166972,0.999998970473794
num_pre_mri_any_2,-0.753830566392438,0.470560582452006,0.0502396309583776
num_pre_mri_any_3,-1.29596778474143,0.273632918383637,0.000277493032363356
num_pre_mri_any_4,NA,NA,NA
pre_90_cort_any,0.980461017479853,2.66568488602269,0.0212147039566549
num_pre_cort_oral_1,0.176525086473129,1.1930643561611,0.666482649537855
num_pre_cort_oral_2,0.189908323411833,1.20913874286137,0.629571963694305
num_pre_cort_oral_3,NA,NA,NA
num_pre_cort_iv_1,-0.927890064602071,0.395387072072009,0.0384041727919506
num_pre_cort_iv_2,-0.558118739003362,0.572284668610976,0.141959332073638
num_pre_cort_iv_3,NA,NA,NA
pre_relapse_90,-0.210968505069503,0.809799571060855,0.616528577648063
pre_ip_relapse,0.770985018876666,2.16189471242795,0.191040709802859
num_pre_relapses_1,-0.92278609273964,0.397410275356828,0.102161403920922
num_pre_relapses_2,-0.596246958832686,0.550875218690422,0.123022270611278
num_pre_relapses_3,NA,NA,NA
persist_days_interact,-0.00430522901315385,0.995704025200008,0.245215938365237
der_sex_female_interact,-0.450448629833207,0.637342156768172,0.220012288537841
pat_region_E_interact,-0.605441217908171,0.545833541968705,0.356858561458198
pat_region_MW_interact,0.589564608460095,1.80320314506614,0.358950181262571
pat_region_S_interact,-0.281780024169922,0.754439624763701,0.667213209697005
pat_region_W_interact,NA,NA,NA
idx_paytype_C_interact,-0.300642397766592,0.740342473537114,0.351120871193043
idx_paytype_M_interact,-14.7174320427423,4.05789192396399e-07,0.987672149201091
idx_paytype_R_interact,-1.43372058602786,0.238420207107063,0.999173745701331
idx_paytype_S_interact,NA,NA,NA
idx_paytype_U_interact,NA,NA,NA
idx_prodtype_D_interact,0.953538944490354,2.59487655326548,0.999722229730262
idx_prodtype_H_interact,1.53902297401253,4.66003507070934,0.999551675522174
idx_prodtype_I_interact,-0.939516666205575,0.390816684627333,0.999726314492166
idx_prodtype_P_interact,1.27103590564564,3.56454318086441,0.999629741380267
idx_prodtype_S_interact,2.96932172355137,19.4787031687329,0.999135023066501
idx_prodtype_U_interact,NA,NA,NA
idx_spec_01_interact,1.00538167067159,2.73295016071667,0.396014790893499
idx_spec_02_interact,-1.2885437481801,0.275671938689485,0.292142758412837
idx_spec_03_interact,0.143838183508056,1.15469724434913,0.8894978046194
idx_spec_04_interact,0.20119542410339,1.22286372552104,0.846032097541159
idx_spec_05_interact,NA,NA,NA
age_1_interact,-0.15108064183136,0.85977836176186,0.7947541287714
age_2_interact,-0.57677199387597,0.561708642139904,0.230199207241933
age_3_interact,-0.495973827849711,0.608977579117053,0.271060259271096
age_4_interact,NA,NA,NA
pchrlson_1_interact,0.685064318864203,1.9838994335919,0.175912206977495
pchrlson_2_interact,0.710248322526078,2.03449640721141,0.191681680120208
pchrlson_3_interact,NA,NA,NA
num_pre_meds_1_interact,-0.172550583373109,0.841515721031477,0.793027989787444
num_pre_meds_2_interact,-0.185779255901559,0.830456893208373,0.702702162521041
num_pre_meds_3_interact,-0.103754569111704,0.901446513091975,0.80733408000735
num_pre_meds_4_interact,NA,NA,NA
num_pre_op_dx_1_interact,-0.624277096791979,0.535648510617385,0.346240825563817
num_pre_op_dx_2_interact,-0.441218682387453,0.64325202330285,0.434797410727093
num_pre_op_dx_3_interact,-0.0877701041963161,0.915971430507851,0.848434429553342
num_pre_op_dx_4_interact,NA,NA,NA
pre_non_ms_pharmacy_allowed_1_interact,0.54140878900216,1.71842605744766,0.351862910058138
pre_non_ms_pharmacy_allowed_2_interact,0.122758187928038,1.13061099250299,0.798001358538841
pre_non_ms_pharmacy_allowed_3_interact,-0.549793235265528,0.577069115588463,0.203611756068915
pre_non_ms_pharmacy_allowed_4_interact,NA,NA,NA
pre_ms_pharmacy_allowed_1_interact,-1.33623815696113,0.262832545961021,0.0431440686523194
pre_ms_pharmacy_allowed_2_interact,-0.000489246817387822,0.999510872844321,0.999129460327397
pre_ms_pharmacy_allowed_3_interact,-0.182104414789712,0.833514304651061,0.659581247532551
pre_ms_pharmacy_allowed_4_interact,NA,NA,NA
pre_non_ms_medical_allowed_1_interact,-0.530597645818123,0.588253297477878,0.292278862985552
pre_non_ms_medical_allowed_2_interact,-0.442961583482097,0.642131875084638,0.331440482937002
pre_non_ms_medical_allowed_3_interact,0.0900484711084288,1.09422732083093,0.829375665398862
pre_non_ms_medical_allowed_4_interact,NA,NA,NA
pre_ms_medical_allowed_1_interact,-0.130310350377901,0.877822955955283,0.845063248998636
pre_ms_medical_allowed_2_interact,-0.511653765710274,0.59950332052237,0.357943777327894
pre_ms_medical_allowed_3_interact,0.22515949029113,1.25252246543507,0.630106456765754
pre_ms_medical_allowed_4_interact,NA,NA,NA
pre_rx2_interact,-0.44075262871809,0.643551883138597,0.366083779846259
pre_rx3_interact,-0.995296205240217,0.369613946740066,0.101897647993789
pre_rx4_interact,-18.9451293613102,5.91881627666317e-09,0.986674522426195
pre_rx5_interact,-1.46922676044534,0.230103341420371,0.0338420110176355
pre_rx6_interact,-0.0764278706064816,0.926419733972516,0.891351243999318
pre_rx7_interact,-1.14737045474401,0.31747047574777,0.0308200470932334
pre_rx9_interact,NA,NA,NA
pre_rx11_interact,-12.8509587922423,2.62361140031321e-06,0.993897797990175
pre_comor1_interact,-0.271793597689552,0.762011525798892,0.465478253390846
pre_comor2_interact,0.187464446200521,1.20618736411494,0.627288327178153
pre_comor3_interact,0.35461481246331,1.42563141305561,0.460399141121213
pre_comor4_interact,0.120395959924827,1.12794338354652,0.777963713690917
pre_comor5_interact,0.336888448369019,1.40058281772631,0.310670216750384
pre_comor6_interact,0.31322471429952,1.36782886720065,0.468307169584932
pre_comor7_interact,-0.228302010676936,0.795883858112586,0.61542153198834
pre_comor8_interact,-0.155668351653685,0.855842982218627,0.851950398337842
pre_comor9_interact,-1.4904208738383,0.225277822042722,0.135357485250095
pre_comor10_interact,-0.265764957731289,0.766619294264949,0.777772466695705
pre_comor11_interact,0.195323384657302,1.21570406297064,0.650365899667893
pre_comor12_interact,0.106426707957926,1.11229640098352,0.840727926680933
pre_comor13_interact,0.231637134405219,1.26066219488452,0.534599873145557
pre_comor14_interact,0.390415673307139,1.47759486299104,0.613830640008587
pre_comor15_interact,-0.0129010431084646,0.987181818631127,0.982917011700047
pre_comor16_interact,0.324505805638074,1.3833468348205,0.489379362762874
pre_comor17_interact,1.85992198347188,6.42323563333745,0.154831477665395
pre_comor19_interact,-17.1493389769079,3.56563360377844e-08,0.988384083177252
pre_comor20_interact,13.381196694167,647708.931194273,0.989601986807909
pre_comor22_interact,14.3396630696119,1689026.81109816,0.992048675161333
pre_comor23_interact,0.351324898044051,1.42094891444653,0.33696794030311
pre_comor24_interact,1.04223927735481,2.83555951460193,0.131486127832134
pre_comor25_interact,0.0183786201563179,1.01854854640275,0.960382670094358
pre_comor26_interact,1.55349470345292,4.72796417773035,0.253925734756625
pre_comor27_interact,1.36298552890921,3.90784288095818,0.112436579652005
pre_comor28_interact,-0.177833782116743,0.837081549849133,0.901303503631241
pre_comor29_interact,-0.565896355476634,0.567850922284461,0.59715315432422
pre_comor30_interact,0.408453533425883,1.50448934266815,0.574703444845612
pre_comor31_interact,-0.857926097950788,0.424040589681651,0.0672872717463828
pre_comor32_interact,0.68443356933225,1.98264848451196,0.632909051063277
pre_comor33_interact,1.0469403549443,2.84892108216491,0.25140027007782
pre_ampyra1_interact,0.229811789258993,1.25836315017945,0.673666724365413
pre_90_mri_any_interact,-0.237847639599888,0.788322791120167,0.498482974082623
num_pre_mri_any_1_interact,0.139176930752096,1.1493274333823,0.82251436210833
num_pre_mri_any_2_interact,0.94796155170748,2.58044419239018,0.0490348543411471
num_pre_mri_any_3_interact,1.37774222292431,3.96593730924619,0.00166841800339252
num_pre_mri_any_4_interact,NA,NA,NA
pre_90_cort_any_interact,-0.447459369380372,0.639250188853955,0.381613301736486
num_pre_cort_oral_1_interact,-0.34771075830753,0.706303138987623,0.475938682883796
num_pre_cort_oral_2_interact,-0.325467329675466,0.722189774055002,0.488675880046262
num_pre_cort_oral_3_interact,NA,NA,NA
num_pre_cort_iv_1_interact,0.802594376859825,2.23132231668504,0.14010729482501
num_pre_cort_iv_2_interact,0.584516914591415,1.79412406110235,0.202810201613452
num_pre_cort_iv_3_interact,NA,NA,NA
pre_relapse_90_interact,-0.156506661443624,0.855125821311487,0.763766487129926
pre_ip_relapse_interact,-1.27780815279725,0.278647384093267,0.081000500785723
num_pre_relapses_1_interact,-0.191649320026863,0.825596337834739,0.77873879839959
num_pre_relapses_2_interact,-0.173669250537539,0.840574871372934,0.709158107648371
num_pre_relapses_3_interact,NA,NA,NA
