response,sample_proportion,variable,num_sign_std,mean_OR_std,SD_OR_std,num_retain_stepwise,num_sign_stepwise,mean_OR_stepwise,SD_OR_stepwise,num_retain_lasso,num_sign_lasso,mean_OR_lasso,SD_OR_lasso,mean_OR_std_lasso,dif_OR_14,mean_OR_stepwise_lasso,dif_OR_16,var_description
persistent,0.1194743130227,pre_comor1,11,1.46847965914336,0.527670934102902,25,11,2.01117130656776,0.311275692899284,100,11,1.46818918989391,0.527385956193626,1.46847965914336,-0.000290469249447867,2.01117130656776,-0.542982116673848,Boolean for pre-index symptoms and comorbidities: Numbness
persistent,0.1194743130227,pre_comor2,2,1.17862886934172,0.484149241217895,15,4,1.39746836382197,0.747533831709404,100,2,1.17856213294292,0.48385582670996,1.17862886934172,-6.67363988029468e-05,1.39746836382197,-0.21890623087905,Boolean for pre-index symptoms and comorbidities: Walking (Gait), Balance, and Coordination Problems
persistent,0.1194743130227,pre_comor3,4,1.13356113307243,0.595772206459084,18,4,1.4433635851327,1.08582861555191,100,4,1.13363680751554,0.595720216764631,1.13356113307243,7.56744431169576e-05,1.4433635851327,-0.309726777617152,Boolean for pre-index symptoms and comorbidities: Dizziness and Vertigo
persistent,0.1194743130227,pre_comor4,2,1.07406719769029,0.525184419196667,16,6,1.37609061557408,0.962254780834846,100,2,1.07392063222447,0.525050587033368,1.07406719769029,-0.00014656546582148,1.37609061557408,-0.302169983349605,Boolean for pre-index symptoms and comorbidities: Muscle weakness/spasm/spasticity
persistent,0.1194743130227,pre_comor5,7,0.996482424379281,0.351198668642393,14,9,0.829711067046207,0.593534693731532,100,7,0.996524068807935,0.351068658950822,0.996482424379281,4.16444286532869e-05,0.829711067046207,0.166813001761728,Boolean for pre-index symptoms and comorbidities: Fatigue
persistent,0.1194743130227,pre_comor6,2,1.32837733490125,0.705934967592069,21,7,1.90906503350478,1.00569465297866,100,2,1.32835154893184,0.705992555907842,1.32837733490125,-2.5785969416825e-05,1.90906503350478,-0.580713484572941,Boolean for pre-index symptoms and comorbidities: Bladder Dysfunction
persistent,0.1194743130227,pre_comor7,7,1.10562376748712,0.727699715051729,17,9,1.17064270612187,1.18298964051715,100,7,1.10545989757323,0.727457626723458,1.10562376748712,-0.000163869913887948,1.17064270612187,-0.0651828085486397,Boolean for pre-index symptoms and comorbidities: Bowel Dysfunction
persistent,0.1194743130227,pre_comor11,9,1.21293735479945,1.28745770509617,16,9,1.8828670472841,2.54959057634037,100,9,1.21289743828228,1.2872333281085,1.21293735479945,-3.99165171705018e-05,1.8828670472841,-0.669969609001826,Boolean for pre-index symptoms and comorbidities: Visual Symptoms
persistent,0.1194743130227,pre_comor12,2,1.0906257608854,0.841213818340909,14,7,1.01234220099183,1.31268617823411,100,2,1.09040637589678,0.84075948544407,1.0906257608854,-0.000219384988620064,1.01234220099183,0.0780641749049544,Boolean for pre-index symptoms and comorbidities: Pain
persistent,0.1194743130227,pre_comor13,8,0.881957078245254,0.338984185553587,26,12,0.616462003421256,0.340108988070094,100,8,0.881930399097925,0.338892420116484,0.881957078245254,-2.66791473293448e-05,0.616462003421256,0.265468395676669,Boolean for pre-index symptoms and comorbidities: Headache
persistent,0.1194743130227,pre_comor14,7,477011.883782007,2978750.04272704,16,7,1703029.30842521,3724470.73967316,100,7,463.492474570821,2925.21733917681,477011.883782007,-476548.391307436,1703029.30842521,-1702565.81595064,Boolean for pre-index symptoms and comorbidities: Seizures
persistent,0.1194743130227,pre_comor15,9,1.11093976378617,0.914692984858887,20,9,0.889614170963048,1.5302129697448,100,9,1.11059961122359,0.913499666228209,1.11093976378617,-0.000340152562581464,0.889614170963048,0.220985440260542,Boolean for pre-index symptoms and comorbidities: Tremor
persistent,0.1194743130227,pre_comor16,13,0.847088205288511,0.538943981215605,33,13,0.616366677852548,0.612259665073824,100,13,0.846932217078256,0.538622941650265,0.847088205288511,-0.000155988210254643,0.616366677852548,0.230565539225708,Boolean for pre-index symptoms and comorbidities: Respiration/breathing problems
persistent,0.1194743130227,pre_comor23,7,0.871155306873558,0.347717379523861,20,8,0.692563703877643,0.477804681318736,100,7,0.87118711569274,0.347588783558202,0.871155306873558,3.18088191820776e-05,0.692563703877643,0.178623411815096,Boolean for pre-index symptoms and comorbidities: Depression Comorbidity
persistent,0.1194743130227,pre_comor24,1,64719.7797590904,647185.651054836,15,6,589470.218186063,2283004.23596875,100,1,35.4058799360997,341.914295690344,64719.7797590904,-64684.3738791543,589470.218186063,-589434.812306127,Boolean for pre-index symptoms and comorbidities: Diabetes mellitus
persistent,0.1194743130227,pre_comor25,3,1.25007828483299,0.508225686372334,15,3,1.76278000039289,0.746060186972644,100,3,1.24994589383735,0.507956435453248,1.25007828483299,-0.000132390995637444,1.76278000039289,-0.51283410655554,Boolean for pre-index symptoms and comorbidities: Dyslipidemia
persistent,0.1194743130227,pre_comor27,7,1.50133853860669,1.33456870079463,25,8,2.20821260469818,1.87308079165275,100,7,1.5016694991494,1.33410323011736,1.50133853860669,0.000330960542708425,2.20821260469818,-0.706543105548781,Boolean for pre-index symptoms and comorbidities: History of CVD
persistent,0.1194743130227,pre_comor30,4,313615.109985396,2491107.87938382,22,2,2699822.47430665,11551136.4206451,100,4,204.423344729037,1460.56078520457,313615.109985396,-313410.686640667,2699822.47430665,-2699618.05096192,Boolean for pre-index symptoms and comorbidities: Obesity
persistent,0.1194743130227,pre_comor31,8,0.97836239013552,0.713641737986358,26,10,0.8022936335478,0.924001442636786,100,8,0.978274937887751,0.713375011228821,0.97836239013552,-8.74522477686268e-05,0.8022936335478,0.175981304339951,Boolean for pre-index symptoms and comorbidities: Tobacco use (including disorder)
persistent,0.1194743130227,pre_ampyra1,5,1.48272182401592,1.32784498934557,17,4,3.05170657754377,2.65674954418442,100,5,1.48237619244148,1.32683540968548,1.48272182401592,-0.000345631574446337,3.05170657754377,-1.56933038510229,Boolean for pre-index ampyra use
persistent,0.1194743130227,pre_mri_any,9,0.960302877718024,0.380174792496246,18,9,0.886075776006907,0.696832699134193,100,9,0.960228420911287,0.380086148582466,0.960302877718024,-7.4456806736678e-05,0.886075776006907,0.0741526449043802,Boolean for pre-index MRI use
persistent,0.1194743130227,pre_90_cort_any,7,1.22691633806551,0.587713647177283,21,9,1.48940470749688,0.867143466835357,100,7,1.2267531244401,0.587386774560848,1.22691633806551,-0.00016321362541194,1.48940470749688,-0.262651583056778,Boolean for corticosteroid use within 90 days pre-index
persistent,0.1194743130227,pre_cort_oral,11,0.874094781455239,0.400299750818084,24,12,0.802391106951681,0.557244491806776,100,11,0.874082980886813,0.39999180832945,0.874094781455239,-1.18005684262013e-05,0.802391106951681,0.0716918739351318,Boolean for pre-index oral corticosteroid use
persistent,0.1194743130227,pre_cort_iv,15,0.742069686584397,0.315041491740621,25,18,0.456731818261265,0.0745595351169489,100,15,0.742141159657276,0.314990766407093,0.742069686584397,7.14730728790247e-05,0.456731818261265,0.28540934139601,Boolean for pre-index iv corticosteroid use
persistent,0.1194743130227,pre_relapse,12,1.63924570236412,0.774565990579905,26,18,2.19068990246116,0.700945032400387,100,12,1.63890344750606,0.774121315743959,1.63924570236412,-0.000342254858056723,2.19068990246116,-0.5517864549551,Boolean for presence of pre-index relapse
persistent,0.1194743130227,num_pre_meds_upmedian,6,0.913465194484562,0.309892589733783,22,10,0.784342719343621,0.47920630724597,100,6,0.913419991351581,0.309943838007285,0.913465194484562,-4.52031329813973e-05,0.784342719343621,0.129077272007959,NA
persistent,0.1194743130227,num_pre_op_dx_upmedian,5,1.13283252101654,0.409115749604021,18,8,1.35746463694733,0.661272254299717,100,5,1.13274885521659,0.40892917587489,1.13283252101654,-8.36657999552237e-05,1.35746463694733,-0.22471578173074,NA
persistent,0.1194743130227,pre_non_ms_total_allowed_upmedian,9,1.34989252459687,0.490516289593451,29,10,1.62856180765599,0.516098801714682,100,9,1.34979943309299,0.490396860906667,1.34989252459687,-9.30915038805935e-05,1.62856180765599,-0.278762374562998,NA
persistent,0.1194743130227,pre_ms_total_allowed_upmedian,64,2.48676414082521,0.970839033993973,87,77,2.45815675452545,0.757925685678048,100,64,2.4861925777324,0.970199216918061,2.48676414082521,-0.000571563092800709,2.45815675452545,0.0280358232069564,NA
persistent,0.1194743130227,pchrlson_2,9,0.915159758684412,0.634576444660207,29,12,0.733369185872488,0.714005453092855,100,9,0.915002684825007,0.633867780139552,0.915159758684412,-0.000157073859405665,0.733369185872488,0.181633498952519,CCI score = 1
persistent,0.1194743130227,pchrlson_3,6,1.03614227408707,0.527701012003454,20,4,0.950168756551244,0.644331365866083,100,6,1.03620220019296,0.527706675964672,1.03614227408707,5.99261058917833e-05,0.950168756551244,0.0860334436417152,CCI score = 2+
